ID,Name,Age,Salary,Join_Date,Department,Education_Level,Work_Experience,Performance_Score,Bonus,Remote_Work,Job_Satisfaction,Customer_Satisfaction
2454,Alice,27,85324.0,2021-09-19,Finanace,High School,17.0,3,7516,0,0.5868017273260173,2
2455,Frank,41,54160.0,2021-09-20,Marketing,Master's,8.0,3,5626,0,1.3729699188895519,3
2456,David,49,54249.0,2021-09-21,IT ,PhD,18.0,2,3262,0,2.9204708154017314,1
2457,Eve,29,56354.0,2021-09-22,IT,PhD,25.0,4,3414,0,2.789154461182812,3
2458,Frank,37,81392.0,2021-09-23,IT,High School,9.0,3,6240,1,0.2437248923007837,4
2459,Frank,39,60748.0,2021-09-24,Finance,High School,21.0,3,6122,0,5.617450164343309,6
2460,Frank,39,49780.0,2021-09-25,HR,Master's,14.0,4,5993,1,2.734394188063652,10
2461,Grace,35,,2021-09-26,Finanace,Master's,0.0,3,$9964,0,6.117423051517472,7
2462,Bob,42,69519.0,2021-09-27,IT,Bachelor's,28.0,3,3492,0,6.066589167970363,3
2463,David,39,52285.0,2021-09-28,Finance,Bachelor's,10.0,4,9211,1,2.368437002659018,7
2464,Grace,22,52724.0,2021-09-29,IT,Bachelor's,13.0,5,9997,1,7.2499991499758405,4
2465,David,43,101669.0,2021-09-30,IT ,Bachelor's,9.0,1,3175,0,5.659683751372945,1
2466,David,43,57091.0,2021-10-01,Finanace,Master's,18.0,3,3405,0,9.519051614848516,1
2467,David,27,65154.0,2021-10-02,Finance,Master's,23.0,4,4363,1,5.7013445226946615,8
2468,Charlie,35,64491.0,2021-10-03,IT,Bachelor's,20.0,3,8341,0,5.164526863537256,10
2469,David,41,63679.0,2021-10-04,IT ,High School,15.0,4,8900,0,1.9010170788268999,7
2470,Frank,32,79320.0,2021-10-05,Finanace,High School,7.0,5,2605,1,0.7148898198731278,4
2471,Frank,45,84222.0,2021-10-06,Marketing,Master's,1.0,5,3557,0,7.247554772040544,1
2472,Frank,58,65410.0,2021-10-07,IT,PhD,22.0,3,9635,0,3.846334829881015,6
2473,Eve,27,51452.0,2021-10-08,Finance,Master's,24.0,3,3042,0,0.992803822526011,10
2474,Eve,21,89116.0,2021-10-09,Marketing,Bachelor's,6.0,5,1778,1,1.2510757619799662,7
2475,Frank,38,68569.0,2021-10-10,IT,PhD,18.0,3,4159,0,3.4758370863011563,6
2476,Charlie,42,95954.0,2021-10-11,IT ,PhD,6.0,3,7395,1,1.9492133049984368,6
2477,Eve,32,36316.0,2021-10-12,Finanace,Bachelor's,14.0,4,2746,0,0.2549831671133751,8
2478,Eve,49,72931.0,2021-10-13,HR,Master's,7.0,3,6974,0,0.4575238995694209,6
2479,David,21,98779.0,2021-10-14,HR,Master's,13.0,3,6150,0,4.10711649550948,2
2480,Bob,41,64701.0,2021-10-15,Finanace,Master's,0.0,4,1420,0,1.1950344312678816,7
2481,Charlie,28,66617.0,2021-10-16,IT,PhD,,2,$3108,0,2.1256928169912355,10
2482,Frank,52,74432.0,2021-10-17,Marketing,High School,12.0,2,5674,0,4.365280760189005,4
2483,Charlie,54,61618.0,2021-10-18,Finance,Bachelor's,2.0,3,6345,1,4.173023480674343,3
2484,Bob,27,65318.0,2021-10-19,IT ,PhD,20.0,4,4996,1,0.5482190293755858,8
2485,Frank,29,64932.0,2021-10-20,Finance,High School,27.0,2,7082,0,0.3107325331305555,10
2486,Bob,43,60588.0,2021-10-21,Finanace,PhD,5.0,3,4910,1,2.683237640155006,5
2487,Grace,31,88432.0,2021-10-22,IT,Master's,18.0,4,3626,0,4.060121208789326,4
2488,David,34,76916.0,2021-10-23,Finanace,PhD,14.0,4,1490,0,0.4841701901164671,4
2489,David,35,73759.0,2021-10-24,Finanace,PhD,3.0,3,6932,0,1.3954317495749555,5
2490,Eve,15,82128.0,2021-10-25,Marketing,PhD,20.0,4,4371,0,6.127084646262745,4
2491,Eve,34,,2021-10-26,Finanace,Bachelor's,2.0,3,5064,0,8.659188656758829,3
2492,Eve,28,58386.0,2021-10-27,IT,Master's,3.0,4,6837,0,1.8157922361218515,4
2493,David,30,60960.0,2021-10-28,Finanace,High School,4.0,3,5989,0,0.24856676594953986,10
2494,Frank,49,70026.0,2021-10-29,Finance,Bachelor's,17.0,2,6971,0,0.8939910923780218,5
2495,Eve,22,54111.0,2021-10-30,IT ,PhD,25.0,4,4380,1,0.7956877831914739,2
2496,Eve,43,62496.0,2021-10-31,Marketing,Bachelor's,24.0,3,6689,1,0.8192227465642923,7
2497,Bob,32,62258.0,2021-11-01,IT,Master's,9.0,2,9603,0,2.0429545595471392,5
2498,David,32,101868.0,2021-11-02,Marketing,High School,7.0,3,8473,1,2.6256310044074573,9
2499,David,42,28392.0,2021-11-03,HR,High School,11.0,4,2676,0,0.3920677529172024,6
2500,Frank,38,67305.0,2021-11-04,HR,Bachelor's,21.0,3,8790,1,6.604312493976778,1
2501,David,40,95885.0,2021-11-05,HR,High School,25.0,2,€$6282,0,2.9025454275957445,9
2502,Charlie,44,71827.0,2021-11-06,HR,PhD,26.0,1,3711,0,2.7283306592051195,5
2503,Bob,31,81301.0,2021-11-07,Finance,Bachelor's,2.0,3,1602,0,13.093502942389105,9
2504,Grace,28,71497.0,2021-11-08,HR,Master's,26.0,3,2937,0,2.9677456076961057,1
2505,Alice,24,59989.0,2021-11-09,HR,High School,17.0,3,9121,0,7.933500616328722,2
2506,Frank,26,36371.0,2021-11-10,Finance,PhD,22.0,2,9217,0,1.0116968600694345,3
2507,David,64,73081.0,2021-11-11,IT,Bachelor's,7.0,3,7812,0,0.8238217267598801,5
2508,Eve,47,58365.0,2021-11-12,Marketing,Master's,25.0,4,2067,0,2.1802278417115137,6
2509,Hank,21,57994.0,2021-11-13,HR,PhD,0.0,4,6252,1,2.131545082558975,5
2510,Grace,21,62515.0,2021-11-14,IT ,Master's,13.0,4,6863,0,0.7704254125180607,1
2511,Charlie,39,96172.0,2021-11-15,Finanace,PhD,21.0,1,1379,1,3.6084769566692243,4
2512,Bob,40,106072.0,2021-11-16,IT ,Bachelor's,22.0,5,6502,0,0.09024531834178613,6
2513,Charlie,40,73258.0,2021-11-17,Marketing,PhD,12.0,3,4182,0,3.519656504593114,4
2514,David,32,63028.0,2021-11-18,IT ,PhD,24.0,5,4747,0,1.8329208344225134,4
2515,David,33,52341.0,2021-11-19,Finance,PhD,11.0,3,6196,1,3.5039595531653935,5
2516,Charlie,38,77028.0,2021-11-20,HR,High School,2.0,3,6132,0,1.944983988867609,8
2517,Grace,35,96743.0,2021-11-21,Finanace,Bachelor's,17.0,3,7040,0,11.36063908745738,5
2518,Frank,12,66289.0,2021-11-22,Finanace,Master's,20.0,3,5120,0,1.2224837783231297,7
2519,Frank,32,34315.0,2021-11-23,IT,High School,12.0,4,9737,0,12.14919280910148,8
2520,Bob,26,80050.0,2021-11-24,HR,Bachelor's,14.0,4,6259,0,0.2015426432260204,6
2521,Charlie,36,,2021-11-25,HR,Bachelor's,,5,$9466,0,3.453768929701323,6
2522,Charlie,64,46212.0,2021-11-26,Finanace,High School,0.0,4,3922,1,1.8166135844369888,2
2523,Hank,38,72647.0,2021-11-27,Finance,PhD,28.0,3,4387,1,5.180235614636393,10
2524,Charlie,31,76768.0,2021-11-28,Finanace,High School,5.0,2,6442,1,4.676463534052147,5
2525,Charlie,44,68903.0,2021-11-29,IT ,Master's,8.0,5,6552,0,4.831468138234479,1
2526,Frank,39,58138.0,2021-11-30,Finanace,Bachelor's,9.0,4,5013,0,0.29859460931672915,9
2527,Grace,39,85239.0,2021-12-01,IT,Master's,14.0,4,6367,0,5.184085006979726,7
2528,Eve,41,63949.0,2021-12-02,IT,Bachelor's,8.0,3,9302,1,0.7225487362604547,2
2529,Frank,55,47722.0,2021-12-03,IT ,Bachelor's,22.0,3,7959,0,0.07804727405053435,6
2530,Alice,23,39257.0,2021-12-04,Marketing,High School,13.0,5,7290,0,0.7366994285736211,10
2531,Eve,39,88912.0,2021-12-05,Finanace,PhD,10.0,2,1551,1,1.9576578387687067,9
2532,Grace,25,79249.0,2021-12-06,IT,Bachelor's,6.0,3,1133,0,4.065682244406599,5
2533,Hank,40,71319.0,2021-12-07,Finance,Master's,23.0,2,7607,0,0.7401289941306428,3
2534,Hank,25,63395.0,2021-12-08,HR,PhD,25.0,4,7599,0,0.3597564191802008,10
2535,Eve,30,62065.0,2021-12-09,Finance,High School,29.0,2,6124,0,3.115097610581553,4
2536,Alice,32,53863.0,2021-12-10,Marketing,Bachelor's,1.0,2,2060,1,12.386442147637721,3
2537,Eve,44,63528.0,2021-12-11,Finanace,PhD,13.0,3,8384,0,2.755406572447396,1
2538,Frank,44,38198.0,2021-12-12,Finanace,PhD,5.0,3,3186,0,3.52379899119245,10
2539,Hank,22,58959.0,2021-12-13,IT,High School,4.0,3,3665,0,2.4709120785031917,7
2540,Eve,35,65335.0,2021-12-14,HR,Master's,4.0,1,4170,0,4.5745795889,8
2541,David,27,79148.0,2021-12-15,IT,Master's,28.0,5,$3646,0,11.164755947356445,2
2542,Charlie,22,69401.0,2021-12-16,Marketing,PhD,18.0,5,1595,0,2.356637722346086,8
2543,Hank,32,81923.0,2021-12-17,IT ,High School,18.0,3,5106,0,1.6176264873523083,9
2544,Eve,31,90237.0,2021-12-18,IT,Master's,5.0,4,6817,0,5.905698901394918,7
2545,Frank,59,85872.0,2021-12-19,IT ,Master's,27.0,4,4421,1,10.492630325655188,1
2546,Alice,39,77057.0,2021-12-20,HR,Master's,25.0,3,3278,0,0.41496560034582175,4
2547,Alice,21,70177.0,2021-12-21,Marketing,Bachelor's,28.0,3,2164,1,2.589465535466195,7
2548,Hank,29,55288.0,2021-12-22,Finanace,High School,9.0,3,1617,0,4.717293452667075,6
2549,David,45,81099.0,2021-12-23,HR,High School,22.0,3,1450,0,2.28645918954285,8
2550,Eve,55,95196.0,2021-12-24,Finance,PhD,13.0,3,8372,1,1.5788177899208837,6
2551,Charlie,19,,2021-12-25,Finance,Master's,16.0,4,€2892,0,3.1946316964340906,10
2552,Grace,16,98758.0,2021-12-26,Finance,Master's,29.0,3,6528,0,0.9446586965183854,6
2553,Bob,53,47116.0,2021-12-27,Finance,Bachelor's,2.0,4,3454,0,1.2883533005441128,10
2554,David,38,52687.0,2021-12-28,IT,PhD,27.0,2,4808,0,14.590524663540938,6
2555,Alice,26,82828.0,2021-12-29,IT,High School,0.0,3,2757,0,3.0356418609694744,7
2556,Charlie,40,73964.0,2021-12-30,Finance,High School,9.0,3,1222,0,6.188987706208393,5
2557,Eve,8,89706.0,2021-12-31,Finanace,Master's,2.0,3,7953,0,4.947164915746073,9
2558,Eve,35,69767.0,2022-01-01,IT ,Bachelor's,4.0,4,8036,0,3.169008925057448,7
2559,Alice,38,56980.0,2022-01-02,IT ,High School,24.0,4,3365,1,5.511445928454572,1
2560,Bob,44,66796.0,2022-01-03,HR,Master's,18.0,3,2609,0,1.015488531043438,9
2561,Grace,24,47009.0,2022-01-04,Finanace,Master's,,4,$8221,0,3.0410198754281295,6
2562,Grace,35,53071.0,2022-01-05,Marketing,High School,29.0,5,2223,0,2.6792133878963957,8
2563,Hank,25,84586.0,2022-01-06,HR,Bachelor's,25.0,4,2907,0,2.921915264816352,9
2564,Alice,37,83091.0,2022-01-07,IT ,Master's,24.0,2,6810,0,0.5540479637068888,2
2565,David,26,75445.0,2022-01-08,HR,PhD,15.0,4,7448,0,0.9740468047305706,2
2566,Hank,30,44183.0,2022-01-09,HR,High School,0.0,2,8966,0,1.0133842712266294,5
2567,Charlie,25,64623.0,2022-01-10,IT ,Bachelor's,5.0,4,5937,1,2.7635040387845082,5
2568,David,41,51625.0,2022-01-11,Finanace,PhD,8.0,3,6748,1,10.785826416908662,10
2569,Alice,43,87647.0,2022-01-12,IT ,PhD,27.0,3,2231,0,9.2417503972845,10
2570,Charlie,32,61244.0,2022-01-13,IT,Master's,4.0,2,1737,1,0.7731644333613829,2
2571,Eve,35,53713.0,2022-01-14,Finance,High School,26.0,3,5436,1,1.0908623590760111,10
2572,Alice,20,70446.0,2022-01-15,HR,Master's,13.0,5,3979,0,0.11018457012547767,4
2573,Alice,32,60397.0,2022-01-16,HR,High School,9.0,1,1529,1,1.5265606580281654,9
2574,Grace,34,92256.0,2022-01-17,HR,PhD,1.0,3,8141,0,5.3995101982517735,4
2575,Eve,61,58977.0,2022-01-18,Marketing,Master's,4.0,5,5418,0,7.421962052243205,1
2576,Charlie,23,49011.0,2022-01-19,Marketing,Master's,0.0,3,2986,0,0.8095126302633157,5
2577,Eve,49,37706.0,2022-01-20,Marketing,Bachelor's,24.0,3,1346,1,0.9268988420759928,2
2578,Alice,44,69538.0,2022-01-21,HR,High School,9.0,4,6825,0,0.7486543847661512,6
2579,Bob,37,61571.0,2022-01-22,Finance,High School,28.0,3,2215,0,1.2928267905531061,1
2580,David,52,48566.0,2022-01-23,HR,Bachelor's,25.0,2,9045,0,4.900567882824282,7
2581,Eve,38,,2022-01-24,Finance,PhD,24.0,1,$6798,0,3.1226506065255784,7
2582,Grace,38,80008.0,2022-01-25,HR,PhD,21.0,4,1244,0,4.624509651946804,4
2583,Alice,34,69576.0,2022-01-26,Marketing,High School,26.0,5,8058,1,2.6242309664820977,9
2584,Frank,47,90464.0,2022-01-27,IT,High School,8.0,2,1132,0,0.8941391022877783,3
2585,Alice,45,79938.0,2022-01-28,Finance,High School,29.0,3,2370,0,0.7762895712029655,5
2586,Grace,28,57657.0,2022-01-29,HR,Master's,2.0,3,2087,1,0.027124370779861445,5
2587,Alice,21,54411.0,2022-01-30,Marketing,PhD,14.0,4,5002,0,4.555805957120905,8
2588,Eve,32,82269.0,2022-01-31,Finanace,Bachelor's,3.0,3,9310,0,5.634329998563917,10
2589,Alice,26,75945.0,2022-02-01,IT,High School,12.0,4,3903,0,4.386710254954548,10
2590,Charlie,34,72546.0,2022-02-02,Finanace,Master's,5.0,2,7822,1,0.2319459787033587,4
2591,Bob,47,57302.0,2022-02-03,Finanace,Bachelor's,19.0,5,1894,0,4.309248737246857,1
2592,Eve,30,79119.0,2022-02-04,HR,Master's,16.0,4,2265,0,0.14054363231366201,5
2593,Alice,34,58667.0,2022-02-05,HR,PhD,22.0,4,7423,0,0.33478327079915693,1
2594,Charlie,35,68470.0,2022-02-06,HR,Master's,4.0,3,1362,1,1.7420032079781196,3
2595,Bob,43,91704.0,2022-02-07,IT,Bachelor's,29.0,4,8164,0,1.939632556218837,6
2596,Grace,12,60087.0,2022-02-08,IT,Master's,14.0,2,9505,0,5.080393480665134,1
2597,Bob,28,46405.0,2022-02-09,HR,Bachelor's,7.0,1,6632,0,3.4138707379969904,10
2598,Alice,37,54211.0,2022-02-10,Finance,Master's,24.0,3,2706,0,0.4992980121258559,3
2599,Bob,47,84914.0,2022-02-11,IT ,High School,4.0,4,8334,0,0.7691191973738352,7
2600,Frank,30,73820.0,2022-02-12,IT ,High School,23.0,4,7913,0,1.0092525050440755,2
2601,David,16,68066.0,2022-02-13,IT ,High School,,3,€$3393,1,0.39604666895766993,6
2602,Grace,41,62363.0,2022-02-14,IT ,PhD,0.0,4,9126,1,1.0175362103811363,7
2603,David,28,77280.0,2022-02-15,IT ,Master's,0.0,2,4694,0,3.912464206527457,2
2604,Grace,23,57263.0,2022-02-16,IT ,Bachelor's,6.0,4,1989,0,0.8288477629522796,5
2605,David,28,74584.0,2022-02-17,IT,High School,21.0,4,4680,0,5.411975589580679,10
2606,Grace,33,59031.0,2022-02-18,Marketing,PhD,4.0,4,7410,1,1.9019020724776547,10
2607,Grace,28,56535.0,2022-02-19,IT,PhD,13.0,3,4397,0,1.1699673695770292,1
2608,Eve,12,60437.0,2022-02-20,IT ,High School,14.0,5,4997,0,1.595218938498173,3
2609,Frank,43,64368.0,2022-02-21,Finanace,High School,20.0,4,1910,1,3.7084214482954003,1
2610,Charlie,47,69267.0,2022-02-22,IT ,High School,29.0,4,7586,1,2.181928594732051,3
2611,Charlie,41,,2022-02-23,HR,Bachelor's,24.0,3,6981,0,0.021915848082445632,4
2612,Bob,23,14674.0,2022-02-24,IT ,PhD,16.0,4,3123,0,7.665620923711793,5
2613,Grace,32,57885.0,2022-02-25,Finanace,Master's,23.0,4,2851,0,0.20482368396353687,4
2614,Hank,34,64126.0,2022-02-26,Marketing,Master's,17.0,3,7456,0,8.37207961455277,4
2615,David,40,92575.0,2022-02-27,Finance,Bachelor's,6.0,3,2615,1,0.08567013848865332,9
2616,Alice,41,53799.0,2022-02-28,Marketing,High School,21.0,3,5026,0,4.42182911741648,9
2617,Hank,27,72441.0,2022-03-01,IT,Bachelor's,25.0,4,7869,0,2.295055697020286,9
2618,Charlie,35,92425.0,2022-03-02,HR,Master's,17.0,3,3446,1,2.113996875243712,5
2619,Bob,39,50305.0,2022-03-03,Marketing,PhD,27.0,3,4312,0,0.22668840562781062,5
2620,Frank,49,75909.0,2022-03-04,Finance,High School,28.0,4,9014,0,0.8183607162455933,2
2621,Bob,42,57965.0,2022-03-05,Finanace,Bachelor's,18.0,3,$7857,0,4.509122582875641,6
2622,Hank,42,62430.0,2022-03-06,Finanace,High School,19.0,2,6019,1,6.656382009572022,2
2623,Grace,35,57953.0,2022-03-07,Finanace,Bachelor's,6.0,3,4216,0,2.2594475804253444,10
2624,Hank,49,59022.0,2022-03-08,IT,PhD,7.0,4,6475,0,1.3078196312982278,5
2625,Frank,39,110828.0,2022-03-09,Marketing,Master's,12.0,4,4669,0,0.18544496577045258,5
2626,Alice,26,82666.0,2022-03-10,HR,Master's,26.0,3,3524,1,3.4387963697154453,4
2627,Alice,49,86526.0,2022-03-11,Marketing,High School,17.0,5,8498,0,0.9790467175292807,5
2628,Hank,41,77379.0,2022-03-12,Finance,Bachelor's,23.0,2,2961,0,0.16975459443874513,7
2629,Bob,30,45906.0,2022-03-13,Finanace,Master's,10.0,5,7303,1,3.2885113789694955,10
2630,David,30,75924.0,2022-03-14,IT ,High School,8.0,3,5625,1,1.994961039898717,2
2631,Eve,37,86093.0,2022-03-15,Finanace,PhD,22.0,1,9292,1,0.036102815848743634,1
2632,Hank,39,57199.0,2022-03-16,IT ,Bachelor's,0.0,3,4448,0,0.352717805381347,4
2633,Hank,36,84479.0,2022-03-17,HR,Bachelor's,21.0,3,4244,1,3.60394830193077,7
2634,Hank,38,80565.0,2022-03-18,Marketing,High School,7.0,3,7047,0,0.1973661727582473,1
2635,David,51,97780.0,2022-03-19,IT ,Bachelor's,20.0,4,5674,0,6.0289196445349145,4
2636,Grace,45,63733.0,2022-03-20,IT ,High School,11.0,4,2214,0,1.11896301678939,6
2637,David,36,53535.0,2022-03-21,Finanace,High School,1.0,3,8606,0,0.27853900513271024,6
2638,Grace,44,64575.0,2022-03-22,IT,Bachelor's,14.0,3,4626,0,4.278317825940816,1
2639,Frank,24,91533.0,2022-03-23,Marketing,PhD,20.0,2,9981,0,2.2297061374890976,7
2640,Eve,38,42573.0,2022-03-24,Finance,Master's,23.0,1,8875,1,1.0986179425654876,5
2641,David,53,,2022-03-25,HR,Master's,,4,$7268,0,1.5631245950746862,6
2642,Eve,32,71340.0,2022-03-26,HR,Master's,16.0,2,7812,0,0.06493490063680472,1
2643,Bob,26,63361.0,2022-03-27,Finance,High School,14.0,4,6479,0,3.260334603414212,7
2644,Bob,28,70115.0,2022-03-28,HR,PhD,19.0,3,9694,1,1.3660482923044936,4
2645,Frank,24,84179.0,2022-03-29,Finance,PhD,19.0,2,1172,0,3.7556845184306575,3
2646,Grace,27,61711.0,2022-03-30,Finanace,PhD,8.0,3,1886,0,2.9679648010154036,4
2647,David,31,41904.0,2022-03-31,Finance,High School,2.0,2,7263,0,3.160235845581483,9
2648,Alice,20,100667.0,2022-04-01,HR,Bachelor's,19.0,3,5368,1,4.723554946990943,5
2649,Charlie,35,55041.0,2022-04-02,IT ,Master's,18.0,4,8056,0,2.992161370239875,5
2650,David,44,54114.0,2022-04-03,Marketing,Bachelor's,17.0,3,5953,0,1.627598732643202,8
2651,Grace,25,86555.0,2022-04-04,Finanace,Bachelor's,19.0,2,€1260,0,1.4825327328313695,7
2652,Bob,50,64232.0,2022-04-05,IT,Bachelor's,29.0,4,4352,1,0.3820758166583382,3
2653,Alice,40,69049.0,2022-04-06,IT,Bachelor's,7.0,2,2352,0,4.534802962026274,1
2654,Eve,45,77241.0,2022-04-07,IT,PhD,0.0,4,6243,0,4.29523668362597,2
2655,Grace,28,86253.0,2022-04-08,IT ,PhD,23.0,3,4006,0,0.8482761048119332,3
2656,Hank,43,64998.0,2022-04-09,IT ,PhD,23.0,3,1822,1,5.956365717766902,1
2657,Eve,24,92799.0,2022-04-10,IT ,Bachelor's,14.0,4,1531,0,2.667509973045589,1
2658,Frank,43,37963.0,2022-04-11,Finanace,High School,18.0,4,3820,0,1.9542130426175937,8
2659,Bob,36,81396.0,2022-04-12,Finanace,Master's,29.0,1,1166,0,0.05295351299083906,8
2660,Eve,40,57407.0,2022-04-13,IT,Bachelor's,25.0,3,5926,0,1.4474006135208348,2
2661,Charlie,23,90584.0,2022-04-14,Finanace,PhD,9.0,4,$2055,0,3.070548691894233,8
2662,Bob,26,72130.0,2022-04-15,HR,Bachelor's,11.0,1,2254,0,0.2821008492462537,2
2663,Bob,40,59906.0,2022-04-16,Finanace,High School,27.0,3,5286,1,1.8461555413177457,5
2664,Grace,25,79942.0,2022-04-17,Finance,PhD,5.0,4,9009,0,15.078443087727377,1
2665,Hank,39,83397.0,2022-04-18,HR,PhD,28.0,4,5007,1,3.7820383546617298,9
2666,Alice,21,79628.0,2022-04-19,HR,Master's,12.0,4,8758,0,2.374734532667565,4
2667,Alice,43,54554.0,2022-04-20,HR,Bachelor's,3.0,4,8889,1,2.2844893236632786,10
2668,Hank,22,62739.0,2022-04-21,HR,Bachelor's,12.0,4,5744,0,0.13425499878577937,2
2669,Alice,40,69938.0,2022-04-22,IT ,PhD,16.0,4,9297,0,9.461683585555635,1
2670,Grace,41,69381.0,2022-04-23,Marketing,Bachelor's,29.0,4,5287,0,7.900679139690161,6
2671,Bob,28,,2022-04-24,IT,PhD,0.0,3,2002,1,3.440932145462055,8
2672,Charlie,40,39776.0,2022-04-25,HR,Bachelor's,4.0,3,1084,1,0.3127888535449186,4
2673,Frank,37,75014.0,2022-04-26,Marketing,High School,27.0,4,3995,0,0.6989525484922074,1
2674,Eve,29,65650.0,2022-04-27,Marketing,Master's,23.0,4,6156,0,0.6096902017958994,1
2675,Hank,24,57422.0,2022-04-28,IT,Master's,16.0,3,8194,0,2.1992742131835117,6
2676,Frank,15,58862.0,2022-04-29,Finance,High School,17.0,3,6783,0,0.698838853857566,2
2677,David,38,66781.0,2022-04-30,IT,Bachelor's,6.0,5,6695,0,3.5702152353871703,5
2678,Bob,19,15983.0,2022-05-01,IT ,High School,15.0,4,1153,0,2.363889694795965,2
2679,Hank,35,59480.0,2022-05-02,IT ,Master's,7.0,2,7414,0,0.05344782793550544,9
2680,Grace,32,56862.0,2022-05-03,HR,High School,11.0,4,7684,1,4.088404325013924,2
2681,Frank,41,77991.0,2022-05-04,IT,Master's,,5,$3019,1,0.6278282149258793,5
2682,Bob,31,57917.0,2022-05-05,IT ,High School,18.0,4,1570,0,5.226939184397997,4
2683,David,31,66773.0,2022-05-06,IT ,High School,10.0,4,8922,1,1.3157262294589387,1
2684,David,42,93134.0,2022-05-07,Marketing,Bachelor's,11.0,3,9340,0,1.2402787017431505,10
2685,Eve,38,84915.0,2022-05-08,Finanace,Master's,12.0,4,7153,1,0.03566314652224309,9
2686,Alice,38,83534.0,2022-05-09,HR,Master's,7.0,3,3691,0,13.20154539700491,3
2687,Charlie,39,62501.0,2022-05-10,IT ,High School,0.0,4,8669,1,2.840283368562112,10
2688,Alice,19,78145.0,2022-05-11,HR,Bachelor's,8.0,3,6507,0,1.648336416591073,8
2689,Grace,42,66491.0,2022-05-12,IT,Bachelor's,27.0,2,5869,0,0.3048406478081899,4
2690,Hank,41,67058.0,2022-05-13,HR,Master's,1.0,3,6849,0,3.6034111282136907,9
2691,Eve,24,76145.0,2022-05-14,IT,Master's,13.0,3,6967,0,0.9969107864414258,5
2692,Hank,32,61045.0,2022-05-15,IT,Master's,12.0,4,4655,0,13.339584973604607,2
2693,Grace,34,92395.0,2022-05-16,IT ,Bachelor's,15.0,5,7671,0,9.02021945363027,8
2694,Hank,33,67598.0,2022-05-17,HR,Master's,1.0,4,6669,1,3.9874368684118533,4
2695,David,38,79275.0,2022-05-18,IT,Bachelor's,3.0,4,3492,0,10.628828654268684,2
2696,David,49,91834.0,2022-05-19,Marketing,Master's,11.0,3,7512,0,0.3349201134697707,6
2697,Charlie,45,85474.0,2022-05-20,Marketing,Bachelor's,15.0,4,9774,0,0.9851595572121223,1
2698,Bob,21,48866.0,2022-05-21,Finance,Bachelor's,9.0,4,5350,0,0.8760475041097247,8
2699,Hank,41,76673.0,2022-05-22,Finanace,Bachelor's,2.0,4,7599,0,0.22421156061034492,9
2700,Eve,48,82760.0,2022-05-23,HR,PhD,3.0,3,5656,1,10.75102943351159,7
2701,Hank,38,,2022-05-24,Marketing,Master's,5.0,4,€$9511,0,0.1855435101034192,9
2702,Grace,45,53300.0,2022-05-25,IT,PhD,22.0,4,5315,0,5.828212545435667,2
2703,Hank,55,60144.0,2022-05-26,HR,High School,4.0,3,5794,0,4.385141835251241,1
2704,Alice,45,84918.0,2022-05-27,HR,Master's,17.0,4,2437,0,1.414175797341447,7
2705,Alice,37,58573.0,2022-05-28,IT,High School,2.0,5,1031,0,0.05695941097590723,4
2706,Frank,45,65504.0,2022-05-29,IT ,Master's,9.0,3,1714,0,0.018343682596839245,10
2707,Grace,36,93638.0,2022-05-30,IT,Bachelor's,10.0,4,8955,1,0.6844450660379591,8
2708,David,35,69283.0,2022-05-31,Finanace,PhD,18.0,4,1408,0,2.0429241793797357,3
2709,Eve,31,59098.0,2022-06-01,Finanace,High School,13.0,4,8346,0,1.83696959827473,7
2710,Grace,50,56835.0,2022-06-02,IT,Bachelor's,20.0,3,9038,0,2.6405460334631146,7
2711,Grace,26,74990.0,2022-06-03,IT,PhD,27.0,4,8740,1,4.434693598652291,10
2712,Hank,50,50002.0,2022-06-04,HR,High School,10.0,3,8664,1,1.421334382459671,9
2713,Eve,39,66289.0,2022-06-05,IT ,PhD,27.0,2,6031,0,0.5243593552444306,4
2714,Eve,21,74998.0,2022-06-06,Finance,High School,20.0,4,2127,1,4.829047579475398,10
2715,Frank,38,89487.0,2022-06-07,Finance,Bachelor's,3.0,4,6436,0,1.2135047833001948,1
2716,Hank,13,80013.0,2022-06-08,Marketing,Master's,23.0,4,9898,0,1.0143246931238694,7
2717,Hank,41,59289.0,2022-06-09,Finance,Bachelor's,21.0,2,1782,1,4.335739636691795,10
2718,Eve,43,87676.0,2022-06-10,Finance,Bachelor's,5.0,1,6300,1,8.160646410241217,6
2719,Alice,29,65507.0,2022-06-11,Finanace,Bachelor's,16.0,5,3179,1,7.39394586134182,1
2720,Hank,36,51464.0,2022-06-12,Finance,PhD,21.0,2,7806,1,0.44356013902536506,9
2721,David,54,67419.0,2022-06-13,IT,High School,,4,$2178,1,2.098450559289161,10
2722,Hank,29,91572.0,2022-06-14,IT ,High School,12.0,4,3406,0,0.2924094667655921,8
2723,Alice,24,72478.0,2022-06-15,Finanace,Master's,21.0,4,3807,0,9.73073215342527,10
2724,Alice,49,70187.0,2022-06-16,Finance,High School,9.0,2,3764,0,0.7270857114753596,4
2725,Hank,54,94558.0,2022-06-17,Finance,Bachelor's,28.0,4,3724,1,0.6598070115815925,5
2726,Charlie,35,48529.0,2022-06-18,HR,Master's,10.0,4,3535,0,6.5915869044401205,8
2727,Frank,45,50716.0,2022-06-19,HR,Master's,28.0,3,9404,0,10.312080285215048,2
